Date,Time,Rg,Ratm,Rn,T_soilref,Ta,RH,uref,LAI_total,LAI_green,displacement_height,z0_soil,z0_canopy,zh,zref,Rain,O3_concentration,Pesticid_concentration,Pest_soil,NH3_concentration,GammaLeaf_NH3,GammaSoil_NH3,R_litter_NH3
[dd/mm/yyy,,[W.m-2],[W.m-2],[W.m-2],[ｰC],[ｰC],[%],[m.s-1],[m2.m-2],[m2.m-2],[m],[m],[m],[m],[m],[mm],[ｵg.m-3],[ｵg.m-3],[ｵg.m-3],[ｵg.m-3],[-],[-],[s.m-1]
12/12/2008,6:00:00,-0.25,302.668512,-8.95,2.5105,-2.7,97.6,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.011074,0,0,0,250,3000,0
12/12/2008,6:30:00,-0.268,302.771542,-9.66,2.5025,-2.677,97.7,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.211913,0,0,0,250,3000,0
12/12/2008,7:00:00,-0.25,302.050883,-11.89,2.4955,-2.838,97.8,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.794325,0,0,0,250,3000,0
12/12/2008,7:30:00,0.205,302.672991,-10.61,2.4915,-2.699,97.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.839088,0,0,0,250,3000,0
12/12/2008,8:00:00,5.458,302.749142,-10.26,2.488,-2.682,97.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.60658,0,0,0,250,3000,0
12/12/2008,8:30:00,20.4,302.767062,2.027,2.481,-2.678,97.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.184263,0,0,0,250,3000,0
12/12/2008,9:00:00,42.73,303.179441,22.29,2.4745,-2.586,97.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.219067,0,0,0,250,3000,0
12/12/2008,9:30:00,64.23,304.392117,39.66,2.468,-2.316,98,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.658746,0,0,0,250,3000,0
12/12/2008,10:00:00,89.5,304.93225,59.59,2.4605,-2.196,98,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.160549,0,0,0,250,3000,0
12/12/2008,10:30:00,94.6,305.387419,63.6,2.457,-2.095,98,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.682755,0,0,0,250,3000,0
12/12/2008,11:00:00,119.1,306.127591,77.6,2.4625,-1.931,97.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,2.925301,0,0,0,250,3000,0
12/12/2008,11:30:00,113.5,307.190546,73.1,2.457,-1.696,97.7,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,6.191012,0,0,0,250,3000,0
12/12/2008,12:00:00,128.1,308.242645,87.2,2.4515,-1.464,97.4,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,7.598063,0,0,0,250,3000,0
12/12/2008,12:30:00,125.6,309.793952,78.9,2.4455,-1.123,96.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,6.831228,0,0,0,250,3000,0
12/12/2008,13:00:00,190.6,312.193766,105.4,2.439,-0.598,95.7,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,10.555898,0,0,0,250,3000,0
12/12/2008,13:30:00,142.8,313.03354,54.32,2.4355,-0.415,94,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,8.764553,0,0,0,250,3000,0
12/12/2008,14:00:00,133.4,313.208132,34,2.433,-0.377,93.5,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,6.453895,0,0,0,250,3000,0
12/12/2008,14:30:00,152.8,313.723142,29.96,2.433,-0.265,92.4,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,8.010582,0,0,0,250,3000,0
12/12/2008,15:00:00,83.3,312.202935,-11.65,2.4245,-0.596,91.5,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,4.377268,0,0,0,250,3000,0
12/12/2008,15:30:00,48.59,311.763064,-29.02,2.4275,-0.692,92,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.939615,0,0,0,250,3000,0
12/12/2008,16:00:00,7.89,310.104003,-44.63,2.424,-1.055,93.2,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/12/2008,16:30:00,-0.959,309.183651,-56.58,2.423,-1.257,94,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/12/2008,17:00:00,-2.022,308.065595,-64.3,2.4235,-1.503,93.8,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/12/2008,17:30:00,-1.467,307.566634,-49.33,2.425,-1.613,94.3,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.517335,0,0,0,250,3000,0
12/12/2008,18:00:00,-1.568,306.425844,-56.39,2.411,-1.865,94.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/12/2008,18:30:00,-1.498,306.434885,-46.26,2.4065,-1.863,95.1,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/12/2008,19:00:00,-1.886,306.38968,-62.33,2.405,-1.873,95,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/12/2008,19:30:00,-2.057,306.204393,-64.26,2.4015,-1.914,94.8,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.756343,0,0,0,250,3000,0
12/12/2008,20:00:00,-1.617,305.491143,-53.02,2.3945,-2.072,94.2,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.612157,0,0,0,250,3000,0
12/12/2008,20:30:00,-1.615,305.148505,-54.41,2.392,-2.148,94.3,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.067617,0,0,0,250,3000,0
12/12/2008,21:00:00,-1.662,305.400947,-54.7,2.389,-2.092,94.4,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/12/2008,21:30:00,-1.207,306.168249,-31.61,2.3815,-1.922,94.9,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.083534,0,0,0,250,3000,0
12/12/2008,22:00:00,-0.299,306.887209,-8.13,2.376,-1.763,95.8,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.108608,0,0,0,250,3000,0
12/12/2008,22:30:00,-0.279,307.489576,-7.58,2.37,-1.63,96.3,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.971652,0,0,0,250,3000,0
12/12/2008,23:00:00,-0.302,308.092829,-5.94,2.3645,-1.497,96.2,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.30807,0,0,0,250,3000,0
12/12/2008,23:30:00,-0.86,307.97483,-29.04,2.357,-1.523,95.7,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,0.852128,0,0,0,250,3000,0
12/13/2008,0:00:00,-1.553,306.38516,-47.13,2.3505,-1.874,94.8,0.7608,0.414,0.414,0.05265,0.02,0.00702,0.0702,3.17,0,1.091809,0,0,0,250,3000,0
12/13/2008,0:30:00,-0.87,307.032059,-17.29,2.3455,-1.731,94.8,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.403272,0,0,0,250,3000,0
12/13/2008,1:00:00,-0.81,307.430659,-17.14,2.3385,-1.643,94.8,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.56032,0,0,0,250,3000,0
12/13/2008,1:30:00,-1.589,307.009423,-53.23,2.331,-1.736,94.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.710887,0,0,0,250,3000,0
12/13/2008,2:00:00,-2.152,306.909839,-63.11,2.3255,-1.758,92.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.607202,0,0,0,250,3000,0
12/13/2008,2:30:00,-2.148,307.317381,-55.75,2.3235,-1.668,89.9,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.601549,0,0,0,250,3000,0
12/13/2008,3:00:00,-1.717,307.843256,-42.89,2.3155,-1.552,88.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.855337,0,0,0,250,3000,0
12/13/2008,3:30:00,-1.615,307.448786,-39.66,2.3085,-1.639,88.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.794689,0,0,0,250,3000,0
12/13/2008,4:00:00,-1.615,307.145258,-41.08,2.3,-1.706,87.9,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.820238,0,0,0,250,3000,0
12/13/2008,4:30:00,-1.617,306.891735,-42.89,2.293,-1.762,87.5,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.834379,0,0,0,250,3000,0
12/13/2008,5:00:00,-1.615,307.068279,-41.31,2.284,-1.723,86.7,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.947537,0,0,0,250,3000,0
12/13/2008,5:30:00,-1.615,307.018477,-38.03,2.2765,-1.734,86.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.2,0.5464,0,0,0,250,3000,0
12/13/2008,6:00:00,-1.521,307.163373,-28.92,2.271,-1.702,85.7,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.555654,0,0,0,250,3000,0
12/13/2008,6:30:00,-1.359,307.711724,-22.18,2.266,-1.581,85.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.64437,0,0,0,250,3000,0
12/13/2008,7:00:00,-1.208,308.16546,-19.53,2.2565,-1.481,85,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/13/2008,7:30:00,0.067,307.929455,-29.16,2.2505,-1.533,85.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/13/2008,8:00:00,7.62,307.902232,-12.56,2.2435,-1.539,85.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/13/2008,8:30:00,28.17,307.938529,1.453,2.234,-1.531,83.7,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.86903,0,0,0,250,3000,0
12/13/2008,9:00:00,69.1,308.011134,20.17,2.2235,-1.515,82.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,0.83134,0,0,0,250,3000,0
12/13/2008,9:30:00,107,308.956158,62.75,2.214,-1.307,80.6,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.608097,0,0,0,250,3000,0
12/13/2008,10:00:00,104.6,310.295621,60.99,2.2115,-1.013,79.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,2.705413,0,0,0,250,3000,0
12/13/2008,10:30:00,124.5,311.666904,79.1,2.2105,-0.713,78.5,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,2.255399,0,0,0,250,3000,0
12/13/2008,11:00:00,117.1,313.272473,72,2.2065,-0.363,78.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,2.830448,0,0,0,250,3000,0
12/13/2008,11:30:00,103.8,315.771044,62.14,2.2005,0.179,78.3,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,5.017739,0,0,0,250,3000,0
12/13/2008,12:00:00,57.06,316.719959,-12.93,2.194,0.384,80.9,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,4.622832,0,0,0,250,3000,0
12/13/2008,12:30:00,41.5,317.3321,-19.98,2.1885,0.516,84.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,4.668612,0,0,0,250,3000,0
12/13/2008,13:00:00,63.78,317.71746,5.252,2.1825,0.599,87.7,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.4,3.57463,0,0,0,250,3000,0
12/13/2008,13:30:00,94.1,318.805787,21.88,2.176,0.833,88.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.4,6.665083,0,0,0,250,3000,0
12/13/2008,14:00:00,67.2,319.388303,3.531,2.1665,0.958,88.8,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.2,7.089061,0,0,0,250,3000,0
12/13/2008,14:30:00,32.49,319.612201,-16,2.162,1.006,88.4,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.2,4.437918,0,0,0,250,3000,0
12/13/2008,15:00:00,22.77,320.116402,-19.83,2.158,1.114,89.5,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.4,3.517766,0,0,0,250,3000,0
12/13/2008,15:30:00,11.94,320.789598,-32.81,2.1545,1.258,89.3,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.8,3.073957,0,0,0,250,3000,0
12/13/2008,16:00:00,3.49,320.986147,-31.13,2.1465,1.3,90.3,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.4,3.138757,0,0,0,250,3000,0
12/13/2008,16:30:00,-0.096,320.981466,-30.81,2.1435,1.299,91.5,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,2.130129,0,0,0,250,3000,0
12/13/2008,17:00:00,-0.44,323.140035,-18.86,2.1375,1.759,91.3,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.2,2.622008,0,0,0,250,3000,0
12/13/2008,17:30:00,0.034,324.666939,-3.472,2.1275,2.083,90.3,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,2.80858,0,0,0,250,3000,0
12/13/2008,18:00:00,-0.366,326.659049,-21.65,2.1275,2.504,90.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,2.264603,0,0,0,250,3000,0
12/13/2008,18:30:00,-0.013,328.279319,-2.991,2.121,2.845,89.4,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.649669,0,0,0,250,3000,0
12/13/2008,19:00:00,-0.238,328.484062,-7.89,2.115,2.888,90.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0.2,1.818608,0,0,0,250,3000,0
12/13/2008,19:30:00,-0.271,328.760378,-11.42,2.116,2.946,91.5,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.021737,0,0,0,250,3000,0
12/13/2008,20:00:00,-0.248,328.665077,-10.73,2.107,2.926,92.5,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.916655,0,0,0,250,3000,0
12/13/2008,20:30:00,-0.194,328.426915,-9.87,2.1035,2.876,93.6,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,1.882934,0,0,0,250,3000,0
12/13/2008,21:00:00,-0.192,328.136532,-8.29,2.0975,2.815,94.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,3.478986,0,0,0,250,3000,0
12/13/2008,21:30:00,-0.25,328.569797,-5.425,2.0945,2.906,94.6,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,5.282431,0,0,0,250,3000,0
12/13/2008,22:00:00,-0.244,329.179949,-4.195,2.0885,3.034,95,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,9.572429,0,0,0,250,3000,0
12/13/2008,22:30:00,-0.175,329.432839,-3.117,2.086,3.087,95.1,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,13.126752,0,0,0,250,3000,0
12/13/2008,23:00:00,-0.247,330.149356,-2.138,2.0855,3.237,95.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,11.978428,0,0,0,250,3000,0
12/13/2008,23:30:00,-0.192,330.68033,-1.158,2.0815,3.348,95.2,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,12.305368,0,0,0,250,3000,0
12/14/2008,0:00:00,-0.218,330.86704,-1.275,2.074,3.387,95.3,0.7608,0.416,0.416,0.05265,0.02,0.00702,0.0702,3.17,0,14.15524,0,0,0,250,3000,0
12/14/2008,0:30:00,-0.206,330.86704,-1.893,2.0695,3.387,95.7,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,11.085736,0,0,0,250,3000,0
12/14/2008,1:00:00,-0.255,330.637254,-5.704,2.072,3.339,96,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,13.411271,0,0,0,250,3000,0
12/14/2008,1:30:00,-0.209,330.335841,-1.448,2.075,3.276,96.1,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,14.253601,0,0,0,250,3000,0
12/14/2008,2:00:00,-0.349,329.733634,-10.71,2.078,3.15,96.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,14.350116,0,0,0,250,3000,0
12/14/2008,2:30:00,-0.109,328.526927,-0.321,2.0845,2.897,96.3,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,14.277427,0,0,0,250,3000,0
12/14/2008,3:00:00,-0.188,329.284905,0.183,2.097,3.056,96.4,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,17.526751,0,0,0,250,3000,0
12/14/2008,3:30:00,-0.265,329.14179,-3.531,2.114,3.026,96.5,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,15.503279,0,0,0,250,3000,0
12/14/2008,4:00:00,-0.238,327.770259,-2.22,2.135,2.738,96.6,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,16.103429,0,0,0,250,3000,0
12/14/2008,4:30:00,0.244,327.432798,2.559,2.151,2.667,96.6,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,17.997491,0,0,0,250,3000,0
12/14/2008,5:00:00,0,327.727467,1.6,2.1715,2.729,96.8,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,16.56792,0,0,0,250,3000,0
12/14/2008,5:30:00,-0.003,327.480312,0.692,2.193,2.677,96.9,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,11.099622,0,0,0,250,3000,0
12/14/2008,6:00:00,-0.056,327.946222,0.844,2.213,2.775,97,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,12.827909,0,0,0,250,3000,0
12/14/2008,6:30:00,-0.216,327.675173,-2.926,2.238,2.718,97.1,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,14.67518,0,0,0,250,3000,0
12/14/2008,7:00:00,-0.215,327.247543,-1.804,2.2595,2.628,97.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,10.920366,0,0,0,250,3000,0
12/14/2008,7:30:00,0.327,327.461305,1.359,2.281,2.673,97.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,9.687919,0,0,0,250,3000,0
12/14/2008,8:00:00,2.613,328.112739,4,2.304,2.81,97.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,5.155928,0,0,0,250,3000,0
12/14/2008,8:30:00,9.78,328.87,8.49,2.3265,2.969,97.3,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,2.634133,0,0,0,250,3000,0
12/14/2008,9:00:00,13.03,329.580824,10.84,2.35,3.118,97.3,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.2,5.053213,0,0,0,250,3000,0
12/14/2008,9:30:00,18.8,330.225853,15,2.37,3.253,97.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.2,14.882068,0,0,0,250,3000,0
12/14/2008,10:00:00,37.32,332.051376,25.76,2.39,3.634,97.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,28.341149,0,0,0,250,3000,0
12/14/2008,10:30:00,31.13,332.070582,18.01,2.4135,3.638,97.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.2,31.421553,0,0,0,250,3000,0
12/14/2008,11:00:00,38.9,331.744199,19.09,2.4395,3.57,97.3,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,35.848553,0,0,0,250,3000,0
12/14/2008,11:30:00,29.75,331.763392,12.92,2.463,3.574,97.3,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.2,38.721939,0,0,0,250,3000,0
12/14/2008,12:00:00,30.25,331.801779,10.41,2.4875,3.582,97.3,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.6,37.985633,0,0,0,250,3000,0
12/14/2008,12:30:00,29.36,331.715412,8.06,2.5145,3.564,97.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.6,42.768277,0,0,0,250,3000,0
12/14/2008,13:00:00,46.93,332.387596,16.81,2.5425,3.704,97.1,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.6,43.504977,0,0,0,250,3000,0
12/14/2008,13:30:00,45.63,332.651947,14.41,2.5755,3.759,97,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0.2,44.688408,0,0,0,250,3000,0
12/14/2008,14:00:00,48.09,333.339999,15.47,2.6095,3.902,96.8,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,44.981202,0,0,0,250,3000,0
12/14/2008,14:30:00,36.43,333.301478,13.24,2.646,3.894,96.7,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,42.184297,0,0,0,250,3000,0
12/14/2008,15:00:00,18.05,332.897214,5.538,2.686,3.81,96.6,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,34.071025,0,0,0,250,3000,0
12/14/2008,15:30:00,8.84,333.287034,0.895,2.721,3.891,96.3,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,27.066907,0,0,0,250,3000,0
12/14/2008,16:00:00,1.749,333.378522,-4.224,2.76,3.91,95.7,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,23.602385,0,0,0,250,3000,0
12/14/2008,16:30:00,0.011,333.234075,-5.632,2.7975,3.88,95.1,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,17.870646,0,0,0,250,3000,0
12/14/2008,17:00:00,-0.095,332.781777,-10.52,2.835,3.786,94,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,12.651807,0,0,0,250,3000,0
12/14/2008,17:30:00,-0.673,331.494775,-24.11,2.8735,3.518,92.6,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,6.945127,0,0,0,250,3000,0
12/14/2008,18:00:00,-0.739,331.082574,-19.81,2.9055,3.432,91.5,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,2.900978,0,0,0,250,3000,0
12/14/2008,18:30:00,-0.895,330.135014,-23.35,2.939,3.234,92.1,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,1.864857,0,0,0,250,3000,0
12/14/2008,19:00:00,-1.08,329.122712,-25.35,2.97,3.022,92.7,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,1.091704,0,0,0,250,3000,0
12/14/2008,19:30:00,-1.316,328.588851,-27.56,2.9955,2.91,93.2,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,0.788451,0,0,0,250,3000,0
12/14/2008,20:00:00,-1.345,327.366287,-32.92,3.0185,2.653,94,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,1.068968,0,0,0,250,3000,0
12/14/2008,20:30:00,-1.14,327.689434,-24.89,3.038,2.721,94.7,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,1.283797,0,0,0,250,3000,0
12/14/2008,21:00:00,-0.891,327.965249,-20.74,3.0525,2.779,94.8,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,0.9706,0,0,0,250,3000,0
12/14/2008,21:30:00,-1.202,328.631726,-28.17,3.064,2.919,93.9,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,1.0078,0,0,0,250,3000,0
12/14/2008,22:00:00,-1.345,328.245998,-35.17,3.072,2.838,92.8,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,0.77183,0,0,0,250,3000,0
12/14/2008,22:30:00,-1.345,327.613378,-30.58,3.081,2.705,92,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,0.628592,0,0,0,250,3000,0
12/14/2008,23:00:00,-1.267,326.535756,-25.67,3.081,2.478,91.4,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,0.514882,0,0,0,250,3000,0
12/14/2008,23:30:00,-1.308,325.191288,-33.07,3.085,2.194,92.5,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,0.502,0,0,0,250,3000,0
12/15/2008,0:00:00,-1.611,323.295306,-39.99,3.081,1.792,92.9,0.7608,0.418,0.418,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,0:30:00,-1.473,321.942097,-35.44,3.083,1.504,93.3,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,1:00:00,-1.347,321.30456,-27.37,3.0745,1.368,93.9,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,1:30:00,-1.14,322.604073,-19.13,3.069,1.645,93.8,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,2:00:00,-0.938,322.242442,-17.2,3.062,1.568,93.8,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,2:30:00,-0.807,321.754487,-16.41,3.051,1.464,94.2,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0.488926,0,0,0,250,3000,0
12/15/2008,3:00:00,-0.855,321.712287,-16.06,3.039,1.455,94.1,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,3:30:00,-0.97,323.234132,-16.66,3.022,1.779,93.6,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0.615783,0,0,0,250,3000,0
12/15/2008,4:00:00,-1.119,323.464756,-18.89,3.005,1.828,92.4,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,4:30:00,-1.184,322.373909,-22.36,2.986,1.596,91.8,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
12/15/2008,5:00:00,-0.991,320.471568,-23.27,2.972,1.19,92.5,0.7608,0.419,0.419,0.05265,0.02,0.00702,0.0702,3.17,0,0,0,0,0,250,3000,0
